-6.978708e+001 8.412482e+001 -2.384208e-001 -8.646090e-002 -7.597365e-001 -4.663342e+001 1.102397e+002 2.536138e-001 -8.547137e+001 0 4.537898e+002 9.334357e-001
-6.440820e+001 8.492434e+001 -2.446737e-001 -8.060870e-002 -8.127923e-001 -4.782187e+001 1.085425e+002 2.576101e-001 -7.888361e+001 0 4.540487e+002 9.506036e-001
-5.919266e+001 8.570105e+001 -2.504050e-001 -7.437436e-002 -8.672361e-001 -4.910287e+001 1.074762e+002 2.612168e-001 -7.249591e+001 0 4.543140e+002 9.672417e-001
-5.413549e+001 8.645564e+001 -2.556310e-001 -6.776976e-002 -9.231679e-001 -5.046946e+001 1.070038e+002 2.644616e-001 -6.630216e+001 0 4.545862e+002 9.833314e-001
-4.923183e+001 8.718881e+001 -2.603670e-001 -6.080639e-002 -9.806802e-001 -5.191505e+001 1.070813e+002 2.673731e-001 -6.029643e+001 0 4.548658e+002 9.988442e-001
-4.447698e+001 8.790121e+001 -2.646281e-001 -5.349540e-002 -1.039858e+000 -5.343334e+001 1.076591e+002 2.699811e-001 -5.447296e+001 0 4.551534e+002 1.013743e+000
-3.986642e+001 8.859348e+001 -2.684290e-001 -4.584759e-002 -1.100780e+000 -5.501835e+001 1.086852e+002 2.723162e-001 -4.882619e+001 0 4.554493e+002 1.027983e+000
-3.539573e+001 8.926625e+001 -2.717835e-001 -3.787345e-002 -1.163518e+000 -5.666438e+001 1.101061e+002 2.744097e-001 -4.335073e+001 0 4.557539e+002 1.041512e+000
-3.106065e+001 8.992014e+001 -2.747054e-001 -2.958313e-002 -1.228137e+000 -5.836603e+001 1.118697e+002 2.762937e-001 -3.804137e+001 0 4.560676e+002 1.054276e+000
-2.685707e+001 9.055574e+001 -2.772078e-001 -2.098648e-002 -1.294696e+000 -6.011812e+001 1.139261e+002 2.780010e-001 -3.289306e+001 0 4.563907e+002 1.066211e+000
-2.278098e+001 9.117363e+001 -2.793035e-001 -1.209306e-002 -1.363251e+000 -6.191577e+001 1.162289e+002 2.795651e-001 -2.790089e+001 0 4.567234e+002 1.077252e+000
-1.882852e+001 9.177438e+001 -2.810048e-001 -2.912137e-003 -1.433848e+000 -6.375431e+001 1.187356e+002 2.810199e-001 -2.306014e+001 0 4.570663e+002 1.087332e+000
-1.499595e+001 9.235853e+001 -2.823237e-001 6.547304e-003 -1.506532e+000 -6.562931e+001 1.214082e+002 2.823996e-001 -1.836621e+001 0 4.574192e+002 1.096379e+000
-1.127963e+001 9.292663e+001 -2.832717e-001 1.627654e-002 -1.581342e+000 -6.753654e+001 1.242128e+002 2.837389e-001 -1.381467e+001 0 4.577827e+002 1.104322e+000
-7.676063e+000 9.347919e+001 -2.838600e-001 2.626712e-002 -1.658310e+000 -6.947201e+001 1.271199e+002 2.850727e-001 -9.401218e+000 0 4.581567e+002 1.111089e+000
-4.181849e+000 9.401676e+001 -2.840993e-001 3.651082e-002 -1.737468e+000 -7.143188e+001 1.301036e+002 2.864358e-001 -5.121698e+000 0 4.585416e+002 1.116608e+000
-7.937028e-001 9.453981e+001 -2.840002e-001 4.699969e-002 -1.818839e+000 -7.341251e+001 1.331418e+002 2.878630e-001 -9.720835e-001 0 4.589373e+002 1.120808e+000
