0.042200 1.330931e+001 25.415802
0.042300 1.337369e+001 25.391262
0.042400 1.344313e+001 25.360968
0.042500 1.351756e+001 25.324972
0.042600 1.359689e+001 25.283348
0.042700 1.368104e+001 25.236156
0.042800 1.376992e+001 25.183475
0.042900 1.386344e+001 25.125385
0.043000 1.396150e+001 25.061968
0.043100 1.406401e+001 24.993315
0.043200 1.417086e+001 24.919514
0.043300 1.428194e+001 24.840670
0.043400 1.439714e+001 24.756874
0.043500 1.451635e+001 24.668243
0.043600 1.463944e+001 24.574879
0.043700 1.476631e+001 24.476906
0.043800 1.489682e+001 24.374428
0.043900 1.503084e+001 24.267576
0.044000 1.516825e+001 24.156479
0.044100 1.530891e+001 24.041254
0.044200 1.545270e+001 23.922047
0.044300 1.559946e+001 23.798981
0.044400 1.574907e+001 23.672205
0.044500 1.590137e+001 23.541847
0.044600 1.605624e+001 23.408070
0.044700 1.621351e+001 23.271000
0.044800 1.637304e+001 23.130804
0.044900 1.653469e+001 22.987621
0.045000 1.669830e+001 22.841610
0.045100 1.686372e+001 22.692932
0.045200 1.703080e+001 22.541737
0.045300 1.719938e+001 22.388193
0.045400 1.736931e+001 22.232447
0.045500 1.754044e+001 22.074680
0.045600 1.771260e+001 21.915037
0.045700 1.788564e+001 21.753702
0.045800 1.805941e+001 21.590820
0.045900 1.823375e+001 21.426579
0.046000 1.840850e+001 21.261127
0.046100 1.858350e+001 21.094641
0.046200 1.875861e+001 20.927296
0.046300 1.893365e+001 20.759245
0.046400 1.910849e+001 20.590673
0.046500 1.928295e+001 20.421734
0.046600 1.945691e+001 20.252607
0.046700 1.963018e+001 20.083447
0.046800 1.980264e+001 19.914431
0.046900 1.997412e+001 19.745716
0.047000 2.014449e+001 19.577480
0.047100 2.031359e+001 19.409872
0.047200 2.048127e+001 19.243061
0.047300 2.064740e+001 19.077217
0.047400 2.081183e+001 18.912483
0.047500 2.097443e+001 18.749033
0.047600 2.113505e+001 18.587009
0.047700 2.129358e+001 18.426579
0.047800 2.144986e+001 18.267883
0.047900 2.160378e+001 18.111082
0.048000 2.175519e+001 17.956314
0.048100 2.190400e+001 17.803732
0.048200 2.205007e+001 17.653471
0.048300 2.219327e+001 17.505672
0.048400 2.233351e+001 17.360483
0.048500 2.247066e+001 17.218023
0.048600 2.260463e+001 17.078436
0.048700 2.273530e+001 16.941837
0.048800 2.286257e+001 16.808363
0.048900 2.298634e+001 16.678122
0.049000 2.310653e+001 16.551245
0.049100 2.322303e+001 16.427835
0.049200 2.333577e+001 16.308008
0.049300 2.344466e+001 16.191866
0.049400 2.354961e+001 16.079515
0.049500 2.365057e+001 15.971058
0.049600 2.374744e+001 15.866580
0.049700 2.384018e+001 15.766181
0.049800 2.392871e+001 15.669936
0.049900 2.401298e+001 15.577940
0.050000 2.409293e+001 15.490258
0.050100 2.416851e+001 15.406976
0.050200 2.423968e+001 15.328154
0.050300 2.430639e+001 15.253860
0.050400 2.436861e+001 15.184155
0.050500 2.442630e+001 15.119090
0.050600 2.447943e+001 15.058722
0.050700 2.452799e+001 15.003093
0.050800 2.457194e+001 14.952249
0.050900 2.461128e+001 14.906220
0.051000 2.464600e+001 14.865046
0.051100 2.467607e+001 14.828750
0.051200 2.470152e+001 14.797358
0.051300 2.472233e+001 14.770885
0.051400 2.473851e+001 14.749349
0.051500 2.475007e+001 14.732757
0.051600 2.475703e+001 14.721113
0.051700 2.475941e+001 14.714417
0.051800 2.475722e+001 14.712666
0.051900 2.475050e+001 14.715845
0.052000 2.473927e+001 14.723947
0.052100 2.472358e+001 14.736947
0.052200 2.470346e+001 14.754827
